GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US471570221224,471570221224,"Block Group 4, Census Tract 221.22, Shelby County, Tennessee",920,398
1500000US471570221301,471570221301,"Block Group 1, Census Tract 221.30, Shelby County, Tennessee",1284,334
1500000US471570221302,471570221302,"Block Group 2, Census Tract 221.30, Shelby County, Tennessee",839,339
1500000US471570221303,471570221303,"Block Group 3, Census Tract 221.30, Shelby County, Tennessee",1566,492
1500000US471570221304,471570221304,"Block Group 4, Census Tract 221.30, Shelby County, Tennessee",1058,398
1500000US471570221305,471570221305,"Block Group 5, Census Tract 221.30, Shelby County, Tennessee",871,579
1500000US471570222101,471570222101,"Block Group 1, Census Tract 222.10, Shelby County, Tennessee",2474,441
1500000US471570222102,471570222102,"Block Group 2, Census Tract 222.10, Shelby County, Tennessee",934,307
1500000US471570222103,471570222103,"Block Group 3, Census Tract 222.10, Shelby County, Tennessee",974,253
1500000US471570222201,471570222201,"Block Group 1, Census Tract 222.20, Shelby County, Tennessee",599,219
1500000US471570222202,471570222202,"Block Group 2, Census Tract 222.20, Shelby County, Tennessee",376,163
1500000US471570222203,471570222203,"Block Group 3, Census Tract 222.20, Shelby County, Tennessee",923,325
1500000US471570222204,471570222204,"Block Group 4, Census Tract 222.20, Shelby County, Tennessee",942,341
1500000US471570222205,471570222205,"Block Group 5, Census Tract 222.20, Shelby County, Tennessee",742,266
1500000US471570223101,471570223101,"Block Group 1, Census Tract 223.10, Shelby County, Tennessee",372,301
1500000US471570223102,471570223102,"Block Group 2, Census Tract 223.10, Shelby County, Tennessee",1275,423
1500000US471570223103,471570223103,"Block Group 3, Census Tract 223.10, Shelby County, Tennessee",1169,424
1500000US471570223104,471570223104,"Block Group 4, Census Tract 223.10, Shelby County, Tennessee",824,286
1500000US471570223105,471570223105,"Block Group 5, Census Tract 223.10, Shelby County, Tennessee",2019,661
1500000US471570223211,471570223211,"Block Group 1, Census Tract 223.21, Shelby County, Tennessee",648,245
1500000US471570223212,471570223212,"Block Group 2, Census Tract 223.21, Shelby County, Tennessee",1152,346
1500000US471570223213,471570223213,"Block Group 3, Census Tract 223.21, Shelby County, Tennessee",1860,442
1500000US471570223221,471570223221,"Block Group 1, Census Tract 223.22, Shelby County, Tennessee",2114,364
1500000US471570223222,471570223222,"Block Group 2, Census Tract 223.22, Shelby County, Tennessee",963,311
1500000US471570223223,471570223223,"Block Group 3, Census Tract 223.22, Shelby County, Tennessee",422,155
1500000US471570223224,471570223224,"Block Group 4, Census Tract 223.22, Shelby County, Tennessee",539,164
1500000US471570223301,471570223301,"Block Group 1, Census Tract 223.30, Shelby County, Tennessee",1576,438
1500000US471570223302,471570223302,"Block Group 2, Census Tract 223.30, Shelby County, Tennessee",1686,414
1500000US471570223303,471570223303,"Block Group 3, Census Tract 223.30, Shelby County, Tennessee",1785,361
1500000US471570224101,471570224101,"Block Group 1, Census Tract 224.10, Shelby County, Tennessee",1074,553
1500000US471570224102,471570224102,"Block Group 2, Census Tract 224.10, Shelby County, Tennessee",859,473
1500000US471570224103,471570224103,"Block Group 3, Census Tract 224.10, Shelby County, Tennessee",1525,589
1500000US471570224104,471570224104,"Block Group 4, Census Tract 224.10, Shelby County, Tennessee",2306,645
1500000US471570224105,471570224105,"Block Group 5, Census Tract 224.10, Shelby County, Tennessee",985,426
1500000US471570225001,471570225001,"Block Group 1, Census Tract 225, Shelby County, Tennessee",1969,472
1500000US471570225002,471570225002,"Block Group 2, Census Tract 225, Shelby County, Tennessee",1095,185
1500000US471570225003,471570225003,"Block Group 3, Census Tract 225, Shelby County, Tennessee",94,67
1500000US471570225004,471570225004,"Block Group 4, Census Tract 225, Shelby County, Tennessee",1004,284
1500000US471570225005,471570225005,"Block Group 5, Census Tract 225, Shelby County, Tennessee",1111,524
1500000US471570226001,471570226001,"Block Group 1, Census Tract 226, Shelby County, Tennessee",2281,538
1500000US471570226002,471570226002,"Block Group 2, Census Tract 226, Shelby County, Tennessee",2159,431
1500000US471570227001,471570227001,"Block Group 1, Census Tract 227, Shelby County, Tennessee",827,487
1500000US471570227002,471570227002,"Block Group 2, Census Tract 227, Shelby County, Tennessee",1008,454
1500000US471570227003,471570227003,"Block Group 3, Census Tract 227, Shelby County, Tennessee",1122,342
1500000US471570227004,471570227004,"Block Group 4, Census Tract 227, Shelby County, Tennessee",1581,443
1500000US471570227005,471570227005,"Block Group 5, Census Tract 227, Shelby County, Tennessee",3014,684
1500000US471579801001,471579801001,"Block Group 1, Census Tract 9801, Shelby County, Tennessee",68,30
1500000US471579802001,471579802001,"Block Group 1, Census Tract 9802, Shelby County, Tennessee",0,12
1500000US471579803001,471579803001,"Block Group 1, Census Tract 9803, Shelby County, Tennessee",0,12
1500000US471579804001,471579804001,"Block Group 1, Census Tract 9804, Shelby County, Tennessee",356,155
