GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US471570092005,471570092005,"Block Group 5, Census Tract 92, Shelby County, Tennessee",1817,436,1629,458,41,64,0,12,90,123,37,54,0,12,20,31,0,12,20,31
1500000US471570093001,471570093001,"Block Group 1, Census Tract 93, Shelby County, Tennessee",1232,256,1147,264,0,12,0,12,66,73,0,12,0,12,19,23,8,16,11,17
1500000US471570093002,471570093002,"Block Group 2, Census Tract 93, Shelby County, Tennessee",1632,364,1598,365,15,28,19,30,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570093003,471570093003,"Block Group 3, Census Tract 93, Shelby County, Tennessee",1772,719,706,378,898,625,0,12,23,37,0,12,137,188,8,14,0,12,8,14
1500000US471570094001,471570094001,"Block Group 1, Census Tract 94, Shelby County, Tennessee",1552,231,1468,231,53,68,4,7,0,12,0,12,0,12,27,35,0,12,27,35
1500000US471570094002,471570094002,"Block Group 2, Census Tract 94, Shelby County, Tennessee",1960,335,1745,312,200,148,0,12,0,12,0,12,0,12,15,23,0,12,15,23
1500000US471570095001,471570095001,"Block Group 1, Census Tract 95, Shelby County, Tennessee",2095,382,1577,349,505,355,0,12,13,21,0,12,0,12,0,12,0,12,0,12
1500000US471570095002,471570095002,"Block Group 2, Census Tract 95, Shelby County, Tennessee",1260,287,1164,278,96,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570095003,471570095003,"Block Group 3, Census Tract 95, Shelby County, Tennessee",1397,273,1315,259,0,12,8,12,23,26,0,12,0,12,51,70,0,12,51,70
1500000US471570095004,471570095004,"Block Group 4, Census Tract 95, Shelby County, Tennessee",1299,255,1299,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570096001,471570096001,"Block Group 1, Census Tract 96, Shelby County, Tennessee",843,213,822,205,0,12,0,12,21,26,0,12,0,12,0,12,0,12,0,12
1500000US471570096002,471570096002,"Block Group 2, Census Tract 96, Shelby County, Tennessee",1700,302,1678,303,12,14,0,12,10,17,0,12,0,12,0,12,0,12,0,12
1500000US471570096003,471570096003,"Block Group 3, Census Tract 96, Shelby County, Tennessee",1176,239,1117,241,21,25,0,12,16,28,0,12,0,12,22,33,0,12,22,33
1500000US471570096004,471570096004,"Block Group 4, Census Tract 96, Shelby County, Tennessee",1337,272,1311,279,26,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570097001,471570097001,"Block Group 1, Census Tract 97, Shelby County, Tennessee",1916,379,634,213,1139,345,0,12,13,21,0,12,39,48,91,76,0,12,91,76
1500000US471570097002,471570097002,"Block Group 2, Census Tract 97, Shelby County, Tennessee",1032,486,371,145,262,222,0,12,10,15,0,12,89,132,300,458,258,396,42,62
